statefips,state,state_name,agi_stub,total_n1_0,total_n2_0,total_y1_agi_0,total_y2_agi_0,total_n1_1,total_n2_1,total_y1_agi_1,total_y2_agi_1,total_n1_2,total_n2_2,total_y1_agi_2,total_y2_agi_2,total_n1_3,total_n2_3,total_y1_agi_3,total_y2_agi_3,total_n1_4,total_n2_4,total_y1_agi_4,total_y2_agi_4,total_n1_5,total_n2_5,total_y1_agi_5,total_y2_agi_5,total_n1_6,total_n2_6,total_y1_agi_6,total_y2_agi_6,nonmig_n1_0,nonmig_n2_0,nonmig_y1_agi_0,nonmig_y2_agi_0,nonmig_n1_1,nonmig_n2_1,nonmig_y1_agi_1,nonmig_y2_agi_1,nonmig_n1_2,nonmig_n2_2,nonmig_y1_agi_2,nonmig_y2_agi_2,nonmig_n1_3,nonmig_n2_3,nonmig_y1_agi_3,nonmig_y2_agi_3,nonmig_n1_4,nonmig_n2_4,nonmig_y1_agi_4,nonmig_y2_agi_4,nonmig_n1_5,nonmig_n2_5,nonmig_y1_agi_5,nonmig_y2_agi_5,nonmig_n1_6,nonmig_n2_6,nonmig_y1_agi_6,nonmig_y2_agi_6,outflow_n1_0,outflow_n2_0,outflow_y1_agi_0,outflow_y2_agi_0,outflow_n1_1,outflow_n2_1,outflow_y1_agi_1,outflow_y2_agi_1,outflow_n1_2,outflow_n2_2,outflow_y1_agi_2,outflow_y2_agi_2,outflow_n1_3,outflow_n2_3,outflow_y1_agi_3,outflow_y2_agi_3,outflow_n1_4,outflow_n2_4,outflow_y1_agi_4,outflow_y2_agi_4,outflow_n1_5,outflow_n2_5,outflow_y1_agi_5,outflow_y2_agi_5,outflow_n1_6,outflow_n2_6,outflow_y1_agi_6,outflow_y2_agi_6,inflow_n1_0,inflow_n2_0,inflow_y1_agi_0,inflow_y2_agi_0,inflow_n1_1,inflow_n2_1,inflow_y1_agi_1,inflow_y2_agi_1,inflow_n1_2,inflow_n2_2,inflow_y1_agi_2,inflow_y2_agi_2,inflow_n1_3,inflow_n2_3,inflow_y1_agi_3,inflow_y2_agi_3,inflow_n1_4,inflow_n2_4,inflow_y1_agi_4,inflow_y2_agi_4,inflow_n1_5,inflow_n2_5,inflow_y1_agi_5,inflow_y2_agi_5,inflow_n1_6,inflow_n2_6,inflow_y1_agi_6,inflow_y2_agi_6,samest_n1_0,samest_n2_0,samest_y1_agi_0,samest_y2_agi_0,samest_n1_1,samest_n2_1,samest_y1_agi_1,samest_y2_agi_1,samest_n1_2,samest_n2_2,samest_y1_agi_2,samest_y2_agi_2,samest_n1_3,samest_n2_3,samest_y1_agi_3,samest_y2_agi_3,samest_n1_4,samest_n2_4,samest_y1_agi_4,samest_y2_agi_4,samest_n1_5,samest_n2_5,samest_y1_agi_5,samest_y2_agi_5,samest_n1_6,samest_n2_6,samest_y1_agi_6,samest_y2_agi_6
49,UT,Utah,5,153835,398756,12916369,13350321,8798,16639,520098,750592,36085,95619,2686159,3119545,35391,125283,2944100,3078441,25072,71461,2189695,2183641,20922,41966,1955004,1821191,27567,47788,2621311,2396908,145095,379462,12236986,12596194,7526,14385,451630,642429,32451,87583,2425451,2806220,33692,120336,2804182,2930947,24264,69602,2115875,2113558,20350,40956,1894190,1771718,26812,46600,2545655,2331319,4371,9385,334814,377610,651,1075,35432,55546,1844,3950,129207,158979,783,2297,64599,68186,423,965,38171,36838,299,527,28219,25954,371,571,39183,32106,3995,8152,322957,344826,507,757,28032,42995,1666,3295,121380,143450,766,2136,65036,66657,351,812,31513,30476,303,539,36965,26300,402,613,40029,34946,4745,11142,356425,409300,765,1497,40435,65167,1968,4741,139327,169874,933,2811,74881,80836,457,1047,42306,39606,269,471,23848,23173,353,575,35625,30641
49,UT,Utah,6,266399,805526,35558265,36459430,4712,9480,403785,583567,43628,127186,4823041,5759393,69808,284843,9119871,9603798,58924,200058,8190610,8262686,43847,97979,6379815,6096813,45480,85980,6641141,6153172,254936,776048,34127280,34908382,4027,8196,350386,498774,39620,117427,4398900,5229659,67023,275386,8776556,9221481,57365,195624,7971118,8045122,42666,95598,6176729,5930495,44235,83817,6453588,5982849,6421,15740,772111,878804,344,587,24657,44017,2302,5167,238641,307299,1528,4937,192525,213130,911,2520,125944,129305,682,1366,96050,95238,654,1163,94292,89814,5954,14712,764720,817243,258,420,20949,31918,1957,4300,216903,261796,1487,4909,189199,206792,843,2432,115197,118806,689,1411,109580,97928,720,1240,112890,100000,5509,14766,666265,733804,427,864,32449,52873,2051,5459,207237,267937,1298,4548,154115,175524,716,2002,104294,98757,492,970,93505,68388,525,923,74662,70322
49,UT,Utah,7,102465,330582,55752823,54039132,365,591,230308,145477,7845,23937,2381435,2773966,25935,112670,11361719,11590109,29742,110828,17364689,16188660,21203,49396,13248768,12024256,17375,33160,11165901,11316662,97679,317132,53475531,51671851,315,511,221714,128416,7032,21832,2152506,2494570,24732,108269,10928947,11077404,28655,107326,16717456,15579339,20205,47190,12600243,11371376,16740,32004,10854663,11020745,2521,6769,963543,1018213,31,46,4489,9791,511,1185,115111,152274,733,2538,243699,266894,511,1544,233407,225240,410,869,239235,228470,325,587,127599,135542,3097,8648,1478980,1543686,27,34,4015,9348,493,1199,150048,171159,800,2872,291068,331401,710,2324,393322,373735,678,1508,480847,477612,389,711,159676,180427,1689,4802,798311,823594,23,46,4578,7712,320,906,78880,108235,403,1529,141703,181303,377,1178,253911,235585,320,698,167677,175267,246,445,151561,115490
50,VT,Vermont,0,292309,531189,25897540,25947411,26566,30213,816981,882616,47832,80165,2639123,2941511,47717,116837,4265009,4506361,42235,96859,4753995,4906377,49924,87389,5876131,5891751,78035,119726,7546298,6818792,274738,504874,24550394,24626128,22644,25857,678342,755586,42449,72565,2344709,2614208,44945,111229,4029575,4261870,40591,93745,4576881,4728887,48333,84880,5654874,5685941,75776,116598,7266010,6579632,11652,16978,861552,849713,3094,3298,106145,105558,3252,4475,180867,200281,1571,3199,125345,135325,969,1847,102728,104700,1080,1760,145710,132583,1686,2399,200755,171263,11275,17001,994662,937973,2496,2716,96812,80176,3414,4665,199651,219133,1755,3659,170165,171903,1006,2037,125875,122913,1014,1680,168001,149539,1590,2244,234155,194307,6296,9314,352483,383309,1426,1640,41826,46853,1969,2935,94761,108169,1017,1949,65268,72586,638,1077,51237,54576,577,829,53255,56270,669,884,46132,44852
50,VT,Vermont,1,24783,33549,405936,115293,3039,3472,80565,17640,2711,4293,44242,13948,2150,3797,36389,10962,1719,2541,30270,8296,3133,3984,51480,13519,12031,15462,162988,50925,23221,31538,364310,107187,2546,2911,62812,14714,2366,3808,36233,12104,1987,3529,33285,10154,1622,2409,27468,7836,2991,3810,48547,12873,11709,15071,155962,49504,1052,1234,26764,5351,374,402,11720,2129,225,277,4184,1125,99,130,2337,468,60,67,1248,282,79,99,2298,391,215,259,4974,954,993,1217,31265,5324,339,370,14006,2073,238,307,6282,1274,99,142,2282,496,55,77,2165,260,78,96,1896,357,184,225,4633,861,569,794,10360,2781,154,191,3746,852,107,178,1726,569,64,126,821,311,42,55,637,200,64,78,1036,287,138,166,2392,559
50,VT,Vermont,2,37463,54733,954269,651311,7265,8142,175870,128621,5846,9357,132239,104433,4556,9185,104891,80133,3142,5410,83194,55673,4441,6142,127435,76986,12213,16497,330639,205462,34425,50849,860931,598025,6069,6855,135468,107543,5049,8300,111224,90313,4215,8552,96194,74112,2971,5147,78102,52707,4246,5905,120445,73614,11875,16090,319496,199733,1984,2505,59409,34892,875,927,24143,15560,431,567,13310,7639,212,406,5336,3794,92,133,2990,1609,101,136,4737,1762,273,336,8889,4525,1962,2442,66232,34538,783,832,31245,13861,531,664,14381,9464,211,376,5406,3714,119,186,3550,2120,111,133,4342,1874,207,251,7305,3503,1076,1442,27105,18747,413,455,9155,7216,266,393,6632,4655,130,257,3290,2306,52,77,1542,845,84,104,2646,1497,131,156,3837,2226
50,VT,Vermont,3,71541,106773,2743836,2695721,11935,13175,340453,432652,16796,24358,588337,642177,11314,21877,430228,433710,8407,14234,341024,323739,9631,13518,418524,367603,13458,19611,625268,495839,66327,100020,2542215,2501406,10340,11450,290880,375354,14969,22025,522168,572527,10588,20648,401560,406231,8019,13626,322168,309101,9338,13147,402805,356501,13073,19124,602631,481689,3455,4337,129236,128159,1275,1348,40966,46013,1101,1396,39289,41629,398,671,15312,15133,223,334,9776,8403,197,251,9665,7349,261,337,14226,9629,3056,3905,121668,112730,970,1029,31622,34472,1070,1321,38095,40107,408,702,16332,15362,202,328,10897,7558,152,198,9173,5762,254,327,15547,9466,2158,2848,79952,81584,625,696,17949,22824,757,1012,28073,29542,318,527,12336,12116,186,280,7957,7079,141,173,6544,5339,131,160,7090,4682
50,VT,Vermont,4,52150,86241,3182103,3198804,3167,3710,142497,188384,10879,16386,580840,659070,9528,19912,560681,583858,7862,14698,484967,484528,9077,14064,604363,560203,11637,17471,808752,722758,49230,82220,3015359,3020734,2729,3200,124413,162316,9741,14920,520272,589741,9027,19077,530107,553152,7549,14194,465508,465256,8867,13781,589495,547355,11317,17048,785561,702911,1927,2635,111853,117599,391,417,18122,23288,707,923,36863,43103,269,459,15144,16510,156,256,10132,9519,167,245,12655,10404,237,335,18934,14772,1710,2336,98972,104981,268,306,10974,16142,663,830,36170,40726,267,455,16210,16422,164,283,9896,10175,119,164,9255,7323,229,298,16464,14190,1210,1685,67772,73088,170,204,7108,9925,475,636,24397,28602,234,380,14363,14284,149,221,9563,9095,91,119,5612,5524,91,125,6726,5655
50,VT,Vermont,5,32055,65103,2735181,2779103,794,1123,45981,66954,4837,9665,357694,417500,5801,15513,478985,503720,5318,12220,456778,463312,6581,12139,585044,571009,8724,14443,810694,756605,30526,62488,2608637,2646965,658,946,38168,55559,4320,8825,319568,372992,5476,14811,450584,475607,5143,11879,441197,448109,6425,11893,570277,557336,8504,14134,788839,737361,1058,1775,83405,91343,109,123,5485,9125,336,538,23323,28918,181,409,14774,15858,105,206,9635,9122,131,216,12477,11315,196,283,17708,17002,1024,1716,86336,88666,92,118,5462,7717,350,533,26289,30021,211,457,19039,18319,108,218,9142,9482,103,163,9972,9032,160,227,16430,14093,505,899,40207,43470,44,59,2350,3677,167,307,11836,14487,114,245,9361,9794,67,123,6438,5720,53,83,4794,4640,60,82,5425,5150
50,VT,Vermont,6,54255,132531,7229412,7405961,348,568,27932,43238,5735,13721,635645,755365,10787,34427,1359170,1474216,11149,32465,1489821,1548210,11883,25423,1656486,1632169,14353,25927,2060355,1952760,52028,128059,6934115,7099313,284,472,22916,34972,5129,12614,571441,674283,10312,33188,1297578,1407960,10844,31762,1447880,1505581,11541,24792,1605733,1584033,13918,25231,1988564,1892481,1489,2958,187761,205667,70,81,5706,9439,361,607,37383,48107,295,778,35491,41104,207,499,28635,29264,238,459,34003,33270,318,534,46541,44482,1621,3230,223142,225302,44,61,3500,5909,439,762,47897,59060,355,924,47296,49889,202,493,28810,28901,240,446,36785,33957,341,544,58851,47584,606,1242,72154,81345,20,35,1514,2356,167,345,16307,22021,120,315,14295,16366,103,210,13130,13727,102,185,13967,14178,94,152,12939,12693
50,VT,Vermont,7,20062,52259,8646798,9101215,18,23,3681,5125,1028,2385,300123,349015,3581,12126,1294661,1419759,4638,15291,1867937,2022616,5178,12119,2432797,2670258,5619,10315,2747598,2634440,18981,49700,8224823,8652495,18,23,3681,5125,875,2073,263799,302246,3340,11424,1220264,1334652,4443,14728,1794556,1940293,4925,11552,2317568,2554226,5380,9900,2624953,2515950,687,1534,263122,266699,0,0,0,0,91,167,26512,29757,117,346,36947,42457,126,352,40309,46499,167,354,69873,68089,186,315,89480,79895,909,2155,367043,366428,0,0,0,0,123,248,30535,38478,204,603,63597,67699,156,452,61413,64414,211,480,96574,91230,215,372,114923,104606,172,404,54931,82291,0,0,0,0,30,64,5788,8290,37,99,10799,17406,39,111,11968,17908,42,87,18653,24802,24,43,7721,13883
51,VA,Virginia,0,3537332,7022714,383399386,382701363,388761,474563,13325750,13276033,664223,1220825,40666164,46563923,644316,1733646,69484589,73417625,558174,1397204,83202644,83985226,561462,1057223,83713905,80938028,720396,1139253,93006332,84520525,3206174,6453363,358375917,357162171,310414,378025,10383184,10441083,556072,1038639,34262944,39179872,584595,1591433,64173971,67700494,525989,1329263,79664676,80369644,537120,1016793,80378020,77902982,691984,1099210,89513120,81568095,138838,239347,12843159,12635150,32858,39144,1544212,1275567,45836,74925,3053702,3465123,23952,59281,2549963,2685066,12949,29165,1991504,1879215,11139,19234,1956208,1805939,12104,17598,1747567,1524238,139384,240682,11693931,11695366,33538,40566,1442042,1276427,45638,75418,2965258,3359270,25169,62216,2569580,2765102,12490,27924,1636294,1613835,9452,16026,1330391,1274867,13097,18532,1750364,1405862,191774,328669,13329537,13843825,44809,55972,1500523,1558523,62513,106768,3437961,4024780,34552,79997,2741037,2952028,19695,40017,1901673,2001745,14890,24404,2005494,1760179,15315,21511,1742846,1546567
51,VA,Virginia,1,211119,297491,4450899,1130938,51138,59662,1638177,296312,37546,57498,578297,205654,25282,45450,386843,135884,18191,28622,315152,95663,22938,31342,453640,116820,56024,74917,1078787,280602,185899,262996,3822199,990066,41830,48515,1348891,240962,31244,48013,464939,170498,22092,39909,326903,118489,16381,25932,277292,85872,21333,29334,399582,108596,53019,71293,1004589,265647,9679,12641,327775,53236,3876,4421,182951,22635,2470,3504,51374,13421,985,1612,22925,5324,617,943,16722,3272,576,745,15645,2928,1155,1416,38154,5655,10282,13450,278912,56381,3768,4305,137818,22460,2549,3543,49692,13815,1245,2116,25754,6461,708,1045,15555,3667,631,777,16166,3213,1381,1664,33925,6762,14938,21045,349787,84490,5540,6842,151467,32889,3753,5942,63665,21340,1945,3425,34185,10932,1102,1645,22305,6124,974,1231,37891,5010,1624,1960,40272,8192
51,VA,Virginia,2,477765,792333,11670747,8377428,122110,148124,3248145,2135210,97741,184761,2014930,1727305,69543,166131,1522050,1226183,45643,90581,1091952,810319,47199,72643,1224255,833990,95529,130093,2569413,1644418,420485,701737,10032012,7377184,99632,120824,2493491,1741777,81882,156176,1652015,1447998,61672,148238,1326769,1089821,41721,83352,985649,741977,44265,68290,1133813,783009,91313,124857,2440272,1572600,20865,30370,740352,365780,9019,10391,384789,159703,5534,9042,147639,97246,2433,5266,71285,42049,1228,2146,39587,21546,1084,1551,39206,18767,1567,1974,57843,26467,22276,32935,759907,389666,9202,10707,400050,162922,6083,10019,149231,106651,2628,5766,71931,45411,1388,2490,42347,23980,1070,1586,35201,18243,1905,2367,61145,32456,35004,57661,878827,610577,13276,16593,354603,230510,9776,18566,213683,172655,5243,12127,123348,90951,2534,4739,63956,44360,1864,2767,55240,32737,2311,2869,67996,39361
51,VA,Virginia,3,790000,1331041,29105421,29193556,143963,173066,4378961,5071523,193564,327785,6553857,7225888,132171,305337,4843020,4947211,99219,195092,3852037,3724792,100360,154801,4128063,3767712,120723,174960,5349482,4456428,700365,1192957,25747348,25901028,114312,136982,3353296,4020789,162726,278613,5464589,6069865,119616,278106,4353248,4477086,92471,182846,3575320,3473223,95448,147817,3905219,3584889,115792,168593,5095674,4275172,32703,48342,1389323,1198551,11907,14307,513452,420152,11701,18171,448586,438968,3776,7793,158809,142870,1966,3549,88411,72286,1528,2130,82927,56831,1825,2392,97135,67442,34966,52112,1405659,1281853,12884,15742,499727,454484,12039,18671,445111,452663,4171,8909,171638,157297,2003,3579,86885,74179,1623,2290,79906,60330,2246,2921,122390,82898,54669,85972,1952414,2010674,16767,20342,525937,596248,18799,30501,644156,703359,8384,18322,318133,312827,4745,8667,189832,177389,3289,4694,142937,122491,2685,3446,131416,98357
51,VA,Virginia,4,549370,978863,32596029,33859247,45048,56810,1983971,2718254,129653,217874,6945332,7944268,103073,242910,6046564,6349908,80725,165834,4933900,4987436,85033,139227,5506076,5266133,105838,156208,7180184,6593245,494021,889200,29524224,30462128,34474,43393,1532832,2077861,107792,183738,5783696,6601337,92746,220464,5429981,5713975,75827,156735,4624846,4686081,81473,134023,5268094,5046707,101709,150847,6884772,6336165,21960,36241,1275057,1354208,4479,5635,203563,272607,9162,14516,503311,566709,4012,9295,251752,247696,1511,2868,101004,93703,1244,1846,94056,77033,1552,2081,121369,96457,22582,37438,1259597,1390830,4649,5950,198222,282280,9125,14749,485856,562427,4160,9468,252362,257538,1566,3050,102132,96874,1227,1810,86627,76156,1855,2411,134397,115554,32767,52225,1812207,2006288,5925,7467,252916,358113,12736,19387,675779,780503,6167,12978,364220,378394,3332,6049,206922,204480,2333,3394,151354,143270,2274,2950,161014,141526
51,VA,Virginia,5,380480,764366,31951407,33039843,16397,22223,970970,1399385,78066,148115,5827040,6753420,72891,193128,5971806,6339904,61255,142685,5229320,5332141,65451,120207,5969568,5697711,86420,138008,7982699,7517279,347317,705679,29391512,30171056,12439,16991,749179,1061281,64775,125977,4867075,5604391,66040,177232,5415322,5744666,57805,135739,4930007,5032441,63024,116267,5745237,5486960,83234,133473,7684690,7241313,15197,26508,1216712,1317617,2034,2472,115145,173598,6431,10532,474953,556753,2956,7155,250481,258152,1329,2688,117835,115772,1100,1768,119477,96044,1347,1893,138819,117295,14936,26653,1148212,1293022,1834,2297,101061,157028,6223,10337,446309,537365,3123,7607,256301,272280,1355,2792,121288,118099,922,1478,83821,80113,1479,2142,139429,128136,18227,32034,1411681,1575764,2124,2935,120730,181075,7068,11801,513655,611663,3728,8289,300182,322958,2095,4154,178024,181600,1505,2462,140509,130637,1707,2393,158579,147829
51,VA,Virginia,6,735824,1751197,99690000,102596492,9209,13504,762002,1149445,101354,221025,11402635,13595788,156883,484089,20409843,21917520,148791,417183,20560457,21154947,146552,307396,21128388,20717973,173035,308000,25426673,24060816,685959,1644992,93530351,95776367,7050,10432,598872,880355,85386,191029,9707390,11459790,143666,448360,18740758,20095973,141395,399117,19559006,20118865,141242,297491,20366629,19968749,167220,298563,24557693,23252631,26267,54987,3358941,3631797,1373,1707,114316,177094,8444,14924,918130,1134788,6802,18807,879496,943405,3784,9513,536555,542724,3042,5530,477307,437665,2822,4506,433134,396119,23851,51772,2977123,3275941,1059,1390,79045,132289,7534,13824,809483,1014267,6797,19051,869002,937970,3421,8803,472957,485381,2319,4323,331593,327620,2721,4381,415041,378411,26014,54433,3182525,3544183,1100,1682,84083,136799,8434,16172,885762,1121730,6420,16678,800082,883576,3975,9263,528493,550700,2991,5582,430165,421602,3094,5056,453938,429773
51,VA,Virginia,7,392774,1107423,173934879,174503856,896,1174,343522,505901,26299,63767,7344070,9111598,84473,296601,30304459,32501011,104350,357207,47219822,47879923,93929,231607,45303911,44537688,82827,157067,43419092,39967733,372128,1055802,166328269,166484339,677,888,306620,418054,22267,55093,6323238,7825989,78763,279124,28580985,30460480,100389,345542,45712554,46231181,90335,223571,43559443,42924068,79697,151584,41845427,38624564,12167,30258,4534996,4713957,170,211,29993,49775,2094,4236,509706,657235,2988,9353,915211,1045567,2514,7458,1091387,1029908,2565,5664,1127586,1116670,1836,3336,861111,814800,10491,26322,3864517,4007669,142,175,26116,64961,2085,4275,579573,672079,3045,9299,922589,1088143,2049,6165,795128,811651,1660,3762,697073,709189,1510,2646,844034,661642,10155,25299,3742092,4011846,77,111,10785,22885,1947,4399,441259,613528,2665,8178,800884,952387,1912,5500,712139,837090,1934,4274,1047394,904429,1620,2837,729629,681526
53,WA,Washington,0,3265181,6361867,413463789,393502743,375427,452598,14633114,14787359,663257,1179404,53592711,58893266,608818,1622721,84155025,83585534,480795,1186603,86670477,81313963,464360,856936,83536930,72243314,672524,1063605,90875530,82679305,3040971,6000599,394529098,373948654,318946,385506,12336097,12482733,588673,1061344,48416922,52852797,572593,1541981,80236972,79512763,461799,1148350,84009956,78769756,448283,830859,81188365,69973344,650677,1032559,88340782,80357259,115599,199106,13154957,11900768,26567,32137,1380030,1071863,37191,61432,3115353,3219347,20036,48720,2821662,2782578,10663,23439,1957442,1748445,9366,15889,2063002,1623656,11776,17489,1817466,1454877,124164,197241,10692635,11343211,32767,38421,1348133,1458625,43632,66885,3054151,3633331,19349,43569,2251548,2321410,9483,19711,1537007,1474167,7915,13006,1181921,1192948,11018,15649,1319872,1262727,100046,164027,8242055,8210876,23714,28671,948883,846000,30952,51175,2121636,2407137,16876,37171,1666504,1751360,9513,18542,1123513,1070039,8162,13071,1166642,1077021,10829,15397,1214875,1059317
53,WA,Washington,1,177431,247329,4897980,914299,38568,44026,1586110,224779,29265,43575,606794,156696,19041,34739,456796,98401,13346,21683,320823,66735,18682,25295,531084,88932,58529,78011,1396369,278752,161351,226226,4394360,826649,32644,37288,1352861,189604,25292,37852,519683,135234,17273,31752,410125,88901,12381,20261,291511,61795,17670,24025,499238,84086,56091,75048,1320940,267027,8595,11276,392744,45843,3158,3544,196255,18293,2035,2841,62628,10855,980,1676,38911,5111,559,870,21936,2841,584,739,25383,2764,1279,1606,47628,5976,8595,11044,258354,46370,3119,3501,121225,18415,2235,3062,47692,11849,940,1531,24536,5029,506,746,15548,2493,569,717,16116,2750,1226,1487,33234,5833,7485,10059,245265,41278,2805,3237,112024,16759,1738,2661,39417,9612,828,1456,22134,4470,459,676,13763,2446,443,553,15730,2096,1212,1476,42195,5892
53,WA,Washington,2,359727,554579,11054506,6348296,101999,118543,3169324,1813639,68895,117099,1745764,1235233,43723,99203,1249069,777789,28593,56483,941289,507171,31534,47566,1199273,554246,84983,115685,2749784,1460217,324765,505843,9885536,5730416,86717,101127,2610225,1542133,59858,103092,1507269,1074109,39913,91512,1133048,710443,26667,53180,874228,473565,29871,45316,1130010,525173,81739,111616,2630755,1404990,17785,24885,734223,312102,7736,8871,370322,136226,4579,6965,142829,81285,1890,3933,67833,33031,1021,1730,40769,17776,921,1271,42071,15926,1638,2115,70397,27854,19166,26447,617404,340228,8369,9472,289932,149951,5196,7795,139140,92690,2045,4165,58323,36260,1030,1776,33474,17913,903,1210,37253,15786,1623,2029,59280,27626,15796,22289,551565,277652,6913,7944,269166,121554,3841,6212,99355,68432,1765,3526,57698,31085,896,1527,33586,15692,760,1040,32009,13285,1621,2040,59748,27600
53,WA,Washington,3,687903,1119272,27660002,25763774,149536,177789,4694627,5358627,174145,284044,6278687,6608805,106625,241715,4372475,4071975,71669,141066,3134488,2740219,72508,110445,3519217,2773702,113420,164213,5660505,4210444,630654,1036870,25397437,23651441,128775,153114,3973104,4619427,154534,254543,5553084,5870606,99812,228331,4084876,3814447,68244,135121,2972880,2611095,69727,106607,3375044,2668659,109562,159154,5438447,4067204,27792,41936,1242963,1019630,9662,11877,397965,339769,9728,15485,398794,364531,3333,6817,165289,126096,1677,3025,86136,62592,1448,2075,84846,54215,1944,2657,109930,72425,31192,44401,1235063,1144128,11639,13886,424826,413174,11351,16797,422899,424954,3398,6635,142125,127665,1625,2833,73674,60591,1355,1881,68998,49999,1824,2369,102538,67743,26057,38001,1027501,968204,9122,10789,296697,326025,8260,12704,302703,313243,3415,6749,145473,129863,1800,3112,87933,68531,1426,1957,75174,55043,2034,2690,119520,75497
53,WA,Washington,4,535726,937274,33151656,33072532,49042,62561,2193600,2949973,134198,222045,7316544,8238074,102654,235303,6253547,6348826,72086,144925,4660456,4471826,72585,115930,5042715,4509782,105161,156510,7684792,6554048,498178,878608,31009585,30760659,41550,53088,1862861,2494706,119338,199453,6525810,7322334,96126,221734,5853344,5945505,68990,139510,4452872,4280098,70220,112565,4870116,4363433,101954,152258,7444579,6354581,17259,29362,1081787,1062485,3044,4105,146804,183843,6563,11008,373615,404212,3238,7248,214944,200497,1473,2762,102827,91224,1213,1803,106420,75326,1728,2436,137175,107380,19906,31281,1110239,1227916,4441,5547,192064,271564,8219,12561,433353,507350,3305,7176,205255,204238,1321,2397,90818,81915,1041,1527,74924,64705,1579,2073,113823,98142,17642,27385,1031832,1083955,3051,3926,138675,183702,6641,10031,357380,408388,3223,6393,194947,199083,1775,3018,116766,109812,1324,1838,97674,81643,1628,2179,126388,101324
